-1.2499e-11,-76.469
-1.2498e-11,-72.657
-1.2497e-11,-68.153
-1.2496e-11,-62.984
-1.2494e-11,-57.178
-1.2493e-11,-50.769
-1.2492e-11,-43.794
-1.2491e-11,-36.293
-1.2489e-11,-28.308
-1.2488e-11,-19.885
-1.2487e-11,-11.071
-1.2486e-11,-1.9174
-1.2484e-11,7.525
-1.2483e-11,17.202
-1.2482e-11,27.06
-1.2481e-11,37.042
-1.2479e-11,47.091
-1.2478e-11,57.153
-1.2477e-11,67.168
-1.2476e-11,77.082
-1.2474e-11,86.838
-1.2473e-11,96.382
-1.2472e-11,105.66
-1.2471e-11,114.62
-1.2469e-11,123.21
-1.2468e-11,131.38
-1.2467e-11,139.1
-1.2466e-11,146.3
-1.2464e-11,152.97
-1.2463e-11,159.05
-1.2462e-11,164.51
-1.2461e-11,169.33
-1.2459e-11,173.48
-1.2458e-11,176.93
-1.2457e-11,179.67
-1.2456e-11,181.67
-1.2454e-11,182.94
-1.2453e-11,183.47
-1.2452e-11,183.25
-1.2451e-11,182.28
-1.2449e-11,180.57
-1.2448e-11,178.14
-1.2447e-11,174.99
-1.2446e-11,171.15
-1.2444e-11,166.63
-1.2443e-11,161.47
-1.2442e-11,155.69
-1.2441e-11,149.33
-1.2439e-11,142.42
-1.2438e-11,135.01
-1.2437e-11,127.13
-1.2436e-11,118.83
-1.2434e-11,110.16
-1.2433e-11,101.17
-1.2432e-11,91.909
-1.2431e-11,82.428
-1.2429e-11,72.782
-1.2428e-11,63.026
-1.2427e-11,53.215
-1.2426e-11,43.405
-1.2424e-11,33.651
-1.2423e-11,24.009
-1.2422e-11,14.531
-1.2421e-11,5.2727
-1.2419e-11,-3.7151
-1.2418e-11,-12.382
-1.2417e-11,-20.679
-1.2416e-11,-28.559
-1.2414e-11,-35.98
-1.2413e-11,-42.9
-1.2412e-11,-49.279
-1.2411e-11,-55.083
-1.2409e-11,-60.281
-1.2408e-11,-64.842
-1.2407e-11,-68.743
-1.2406e-11,-71.962
-1.2404e-11,-74.481
-1.2403e-11,-76.289
-1.2402e-11,-77.374
-1.2401e-11,-77.733
-1.2399e-11,-77.364
-1.2398e-11,-76.27
-1.2397e-11,-74.458
-1.2396e-11,-71.94
-1.2394e-11,-68.73
-1.2393e-11,-64.847
-1.2392e-11,-60.316
-1.2391e-11,-55.161
-1.2389e-11,-49.413
-1.2388e-11,-43.104
-1.2387e-11,-36.273
-1.2386e-11,-28.957
-1.2384e-11,-21.198
-1.2383e-11,-13.041
-1.2382e-11,-4.5334
-1.2381e-11,4.2778
-1.2379e-11,13.342
-1.2378e-11,22.607
-1.2377e-11,32.022
-1.2376e-11,41.532
-1.2374e-11,51.085
-1.2373e-11,60.625
-1.2372e-11,70.1
-1.2371e-11,79.455
-1.2369e-11,88.64
-1.2368e-11,97.601
-1.2367e-11,106.29
-1.2366e-11,114.66
-1.2364e-11,122.65
-1.2363e-11,130.24
-1.2362e-11,137.37
-1.2361e-11,144.01
-1.2359e-11,150.11
-1.2358e-11,155.66
-1.2357e-11,160.6
-1.2356e-11,164.93
-1.2354e-11,168.61
-1.2353e-11,171.63
-1.2352e-11,173.97
-1.2351e-11,175.61
-1.2349e-11,176.56
-1.2348e-11,176.8
-1.2347e-11,176.33
-1.2346e-11,175.17
-1.2344e-11,173.31
-1.2343e-11,170.77
-1.2342e-11,167.57
-1.2341e-11,163.72
-1.2339e-11,159.24
-1.2338e-11,154.17
-1.2337e-11,148.54
-1.2336e-11,142.37
-1.2334e-11,135.7
-1.2333e-11,128.57
-1.2332e-11,121.02
-1.2331e-11,113.09
-1.2329e-11,104.84
-1.2328e-11,96.298
-1.2327e-11,87.526
-1.2326e-11,78.569
-1.2324e-11,69.479
-1.2323e-11,60.307
-1.2322e-11,51.104
-1.2321e-11,41.924
-1.2319e-11,32.817
